"ID","Type","Category","Amount","Date","Note","PaymentMethod","IsRecurring","RecurringInterval"
"eca812ca-4606-44c3-903c-46a38a4343ae","Expense","Transport",8.6,"2025-01-28 08:13:14","Metro ride","Bank Transfer",false,"One-time"
"76bbca76-95b7-4436-9293-0b74a1d1681e","Expense","Transport",3.52,"2025-01-28 08:11:35","Auto ride","Card",false,"One-time"
"3936523a-4bba-4efc-9ffb-869e833a9ae3","Expense","Groceries",34.41,"2025-01-27 04:30:59","Snacks","Cash",false,"One-time"
"f0de49fc-71e2-4764-9330-e23297d05932","Expense","Entertainment",83.35,"2025-01-27 03:46:17","Outing with friends","Cash",false,"One-time"
"8d679cb6-946f-4947-9a45-fad22e4336fe","Income","Part-time",172.75,"2025-01-26 18:52:49","Freelance project","Card",false,"One-time"
"5b33a0b0-0547-4488-a9c1-19ad89d21002","Expense","Food",8.21,"2025-01-26 17:39:44","Mess meal","Cash",false,"One-time"
"2b9c7792-c6c8-49e2-a8fe-031206e610ff","Expense","Food",16.18,"2025-01-26 17:30:11","Groceries","Card",false,"One-time"
"e93f2344-a3e9-4ba9-a133-3f4d7a2153cd","Expense","Transport",7.46,"2025-01-26 10:26:22","Bus ride","Card",false,"One-time"
"d1b0e0c5-641e-4be4-8881-6116ca89f171","Expense","Transport",25.14,"2025-01-25 12:22:42","Taxi ride","Cash",false,"One-time"
"8eeb3a88-364b-4d95-910b-021ef37ad97e","Expense","Food",10.67,"2025-01-25 07:58:54","Groceries","Card",false,"One-time"
"7ab051ff-927c-4e90-bed4-778c444a163b","Expense","Transport",22.89,"2025-01-25 05:29:07","Taxi ride","Cash",false,"One-time"
"3bd49815-344c-4f9b-9d5c-395aeb219fcb","Expense","Transport",8.71,"2025-01-22 15:39:00","Bus ride","Card",false,"One-time"
"fed8b63e-0db1-4e6a-b1a5-2b22ed810649","Expense","Transport",5.6,"2025-01-22 14:57:37","Bus ride","Card",false,"One-time"
"98a78014-a4ca-4baa-85a4-6b893be9f26f","Expense","Transport",3.5,"2025-01-22 06:31:47","Metro ride","Cash",false,"One-time"
"18c5571c-7394-4cc9-93d2-6dd3715a3503","Expense","Food",23.91,"2025-01-21 16:18:45","Restaurant","Bank Transfer",false,"One-time"
"9b46720d-fe32-4f6f-a6f7-e8c3c40f7af3","Expense","Transport",5.67,"2025-01-20 10:31:57","Auto ride","Bank Transfer",false,"One-time"
"1d656e12-2ffb-4116-89ef-a5cc67bf78a1","Expense","Transport",25.6,"2025-01-20 10:23:11","Taxi ride","Card",false,"One-time"
"d34d0d25-d059-449f-9619-aa7948e96ffd","Expense","Food",22.56,"2025-01-20 03:11:30","Mess meal","Cash",false,"One-time"
"d160595b-e71b-461b-bc24-5f139eeb4468","Expense","Transport",9.67,"2025-01-19 15:49:15","Auto ride","Card",false,"One-time"
"556dfa54-24d4-4c60-babe-67aa5b8ac60d","Expense","Food",23.45,"2025-01-17 08:10:46","Mess meal","Cash",false,"One-time"
"b2664ae1-743b-4201-9429-e10337b06513","Expense","Transport",9.31,"2025-01-17 00:47:45","Bus ride","Bank Transfer",false,"One-time"
"f686056a-5102-4feb-a966-1f828bf15e0a","Expense","Food",22.94,"2025-01-16 21:08:57","Groceries","Bank Transfer",false,"One-time"
"7a5b1806-0b60-4285-8b0d-258e444715c7","Expense","Transport",4.85,"2025-01-16 17:02:32","Auto ride","Bank Transfer",false,"One-time"
"41551c4b-b299-4cee-ae49-613b33733e93","Expense","Food",8.89,"2025-01-16 14:00:12","Restaurant","Bank Transfer",false,"One-time"
"31fa1de6-93e7-459b-acb9-4a18a266ab1e","Expense","Transport",3.05,"2025-01-16 10:22:13","Auto ride","Bank Transfer",false,"One-time"
"d5d8cca2-42ce-4752-bd53-214445eac02b","Expense","Utilities",77.97,"2025-01-15 09:05:13","Electricity, water, internet","Bank Transfer",true,"Monthly"
"25e5f7db-794d-4edd-9cb3-ed5cebe55d1b","Expense","Food",22.1,"2025-01-14 20:37:16","Groceries","Bank Transfer",false,"One-time"
"74cdcb86-999e-4d23-9598-523dfc821ee5","Expense","Shopping",172.89,"2025-01-14 15:08:57","Electronics","Cash",false,"One-time"
"0256f302-4b72-455a-ae4e-dc454fbf36d5","Expense","Groceries",41.47,"2025-01-14 11:55:02","Groceries","Card",false,"One-time"
"b5f0d684-9a9b-4af4-ac77-f37716145693","Expense","Food",9.05,"2025-01-13 12:08:06","Groceries","Cash",false,"One-time"
"d6ad1156-9d02-4aa9-ae29-c7a055a36796","Expense","Groceries",67.75,"2025-01-12 19:17:43","Groceries","Bank Transfer",false,"One-time"
"6a0f144c-e82e-4e33-9f2e-566febc4c92c","Expense","Food",13.51,"2025-01-12 18:51:47","Snacks","Card",false,"One-time"
"40abd41a-9267-44a9-884d-93f9bfa948a8","Expense","Entertainment",30.29,"2025-01-12 12:17:28","Movie","Card",false,"One-time"
"9076ff3d-a177-4248-9e20-4acda13e4bd2","Expense","Transport",9.32,"2025-01-12 04:49:06","Bus ride","Bank Transfer",false,"One-time"
"852525fe-d95f-42ba-ba0f-fdfcf881f0d0","Expense","Groceries",76.53,"2025-01-12 02:38:02","Groceries","Bank Transfer",false,"One-time"
"20cb7918-f42a-400a-b720-c17466908626","Expense","Transport",4.45,"2025-01-10 23:53:35","Auto ride","Card",false,"One-time"
"8dbecb88-cd87-47c8-8980-d575ef448b2c","Expense","Groceries",66.79,"2025-01-10 18:22:49","Mess meal","Bank Transfer",false,"One-time"
"5225469b-31e3-4187-9f7f-0b5dedd6c2b3","Expense","Transport",1.96,"2025-01-09 12:14:48","Metro ride","Card",false,"One-time"
"fc56707c-cae2-4113-9785-55ba8e89473c","Expense","Transport",29.37,"2025-01-08 19:12:29","Taxi ride","Card",false,"One-time"
"d9267bba-15b2-470c-baa6-6b1cf72db295","Expense","Food",7.01,"2025-01-08 14:50:44","Groceries","Card",false,"One-time"
"228c96ef-75ed-493e-8584-96cf2899dc9f","Expense","Transport",2.15,"2025-01-08 09:05:25","Auto ride","Cash",false,"One-time"
"d8467e3f-e032-4d49-a42c-f77b46529ce4","Expense","Shopping",46.92,"2025-01-07 04:51:47","Clothes","Card",false,"One-time"
"5c738185-93b1-4e95-942f-56690d58678d","Expense","Food",16.56,"2025-01-07 00:45:47","Mess meal","Bank Transfer",false,"One-time"
"b7626a69-3789-4e6c-ba5f-f3b6c3380084","Expense","Food",18.1,"2025-01-06 21:02:23","Restaurant","Cash",false,"One-time"
"7c0c0ca1-f11c-4bf7-8191-2b87f7de5827","Expense","Transport",5.78,"2025-01-06 13:32:06","Bus ride","Card",false,"One-time"
"c26db191-8d81-4082-b32e-7689cc30bdf5","Expense","Rent",568.78,"2025-01-05 20:01:56","Monthly rent","Bank Transfer",true,"Monthly"
"62d4c1fd-a774-4e81-bb6a-edee4603d195","Expense","Transport",7.4,"2025-01-04 16:16:56","Auto ride","Card",false,"One-time"
"2b99252c-7b08-4b7a-ae97-bdd3c25f9229","Income","Allowance",933.04,"2025-01-04 15:10:14","Parental support","Bank Transfer",true,"Monthly"
"c1ecf9c1-4446-441a-a916-c6867e225615","Expense","Transport",7.25,"2025-01-03 12:40:50","Metro ride","Cash",false,"One-time"
"4fb5f85a-b634-478e-9e12-2d39061b4455","Expense","Transport",4.27,"2025-01-01 21:13:24","Bus ride","Bank Transfer",false,"One-time"
"ef96ef1f-4a48-4013-86c3-428fd4c19171","Expense","Food",13.18,"2025-01-01 12:41:13","Mess meal","Cash",false,"One-time"
"00133e87-a11f-4022-b673-70444e8b8a56","Expense","Food",5.1,"2024-12-28 17:09:07","Groceries","Bank Transfer",false,"One-time"
"e5302b1c-3e00-4bb7-934b-f452f3b209da","Expense","Transport",34.23,"2024-12-28 16:40:01","Taxi ride","Cash",false,"One-time"
"6efb5e58-785a-47a4-852e-faf686a23ea6","Expense","Food",10.8,"2024-12-28 02:22:59","Snacks","Bank Transfer",false,"One-time"
"22dbb640-cf7b-4144-8c76-20fae080a591","Expense","Groceries",62.23,"2024-12-26 18:54:03","Mess meal","Card",false,"One-time"
"28cd27bb-879d-491c-92aa-8619ab1354e9","Expense","Transport",31.88,"2024-12-26 10:46:07","Taxi ride","Card",false,"One-time"
"8bb0d1da-e661-4480-ba8a-16d6adebe89e","Expense","Transport",2.99,"2024-12-25 09:31:35","Bus ride","Bank Transfer",false,"One-time"
"8a907af3-f265-4c28-a878-0cc7e59cbd93","Expense","Transport",8.64,"2024-12-23 23:41:27","Auto ride","Cash",false,"One-time"
"fbbefacf-6a5c-4b70-ab45-3a17068223e1","Expense","Transport",26.57,"2024-12-22 23:21:56","Taxi ride","Card",false,"One-time"
"5f4f8b8d-5619-47ed-9b11-966fbce11db5","Expense","Transport",5.29,"2024-12-22 05:48:32","Metro ride","Cash",false,"One-time"
"9aa3980f-a3f7-4584-9c22-11dbbb2390db","Expense","Food",5.76,"2024-12-22 04:01:29","Mess meal","Cash",false,"One-time"
"d6010fe8-a3a4-4599-8d20-fde309fb729d","Expense","Food",19.51,"2024-12-22 02:16:06","Groceries","Card",false,"One-time"
"9cf1307f-c52a-43ca-a115-1ab6c341e9a4","Expense","Transport",5.24,"2024-12-20 00:32:56","Metro ride","Cash",false,"One-time"
"b2135980-7a7e-4b34-be13-6eb9128cfa53","Expense","Transport",5.89,"2024-12-19 20:57:53","Bus ride","Card",false,"One-time"
"9c321c3b-fefa-488a-8fff-fe9fa9eb9a99","Expense","Transport",7.76,"2024-12-19 18:42:55","Metro ride","Card",false,"One-time"
"972b2839-460b-48cf-92dd-c6999a9e0b08","Expense","Shopping",133.32,"2024-12-19 18:10:08","Clothes","Bank Transfer",false,"One-time"
"7b6c2c4e-7e3b-4910-b5e0-3700480eeaab","Expense","Transport",31.34,"2024-12-19 17:36:11","Taxi ride","Card",false,"One-time"
"7d5a5ee8-6de5-439a-9a65-b59a32dd235a","Expense","Groceries",38.43,"2024-12-19 11:51:20","Snacks","Cash",false,"One-time"
"932809e8-6c8c-4575-b7ac-11e14d4b0a3f","Expense","Entertainment",49.93,"2024-12-19 05:41:53","Movie","Card",false,"One-time"
"aa98726a-aa9b-4c34-807a-f2e3186eeb4c","Expense","Food",9.23,"2024-12-18 02:19:13","Restaurant","Cash",false,"One-time"
"4e148cef-ef57-4c29-b52c-06a870f13f78","Expense","Food",18.41,"2024-12-18 00:40:04","Restaurant","Bank Transfer",false,"One-time"
"2f5a9fc5-0fc2-4615-82e5-ba5756759272","Expense","Transport",7.13,"2024-12-17 02:25:23","Bus ride","Bank Transfer",false,"One-time"
"5e1c73cb-a5df-4c49-a33e-822e68d3489f","Expense","Food",5.34,"2024-12-15 20:25:27","Mess meal","Bank Transfer",false,"One-time"
"5f07db21-68cd-4acd-813e-919e655d9db4","Expense","Groceries",62.33,"2024-12-14 03:13:34","Mess meal","Bank Transfer",false,"One-time"
"e9eeb34a-607c-4f6f-a215-67637481c09d","Expense","Transport",1.84,"2024-12-13 15:58:29","Bus ride","Bank Transfer",false,"One-time"
"2c64b1ba-b237-43f0-8322-9888ea2115b9","Expense","Transport",7.12,"2024-12-12 19:45:52","Bus ride","Card",false,"One-time"
"db6b2494-b3e0-4113-a366-65eb25c9fa6d","Expense","Transport",2.64,"2024-12-12 12:14:57","Auto ride","Bank Transfer",false,"One-time"
"474dce32-2e37-4845-9534-3e2df1ebff63","Expense","Transport",5.9,"2024-12-12 07:02:42","Metro ride","Card",false,"One-time"
"3859d640-ee74-40ba-ba9f-1b9cc09515b6","Expense","Food",7.0,"2024-12-12 04:42:41","Mess meal","Cash",false,"One-time"
"58b04600-3439-40f4-82d7-bac4d99aded2","Expense","Transport",20.79,"2024-12-12 01:14:48","Taxi ride","Card",false,"One-time"
"bdb67ff2-1b2f-414f-9a45-47777b1fc6fa","Income","Part-time",166.96,"2024-12-11 16:05:06","Freelance project","Card",false,"One-time"
"0a29419a-063a-4e1e-9b38-b59ccbfcaeb6","Expense","Food",18.87,"2024-12-11 15:28:21","Restaurant","Bank Transfer",false,"One-time"
"0f212eaa-0020-4784-a964-355daadfc0a6","Expense","Transport",8.6,"2024-12-11 03:45:33","Auto ride","Card",false,"One-time"
"ea28d522-78da-40a9-896f-7bc9e3370ecd","Expense","Utilities",75.0,"2024-12-10 16:52:49","Electricity, water, internet","Bank Transfer",true,"Monthly"
"628f66fe-a158-4440-831c-5450afdc6419","Expense","Transport",7.68,"2024-12-09 23:56:40","Bus ride","Cash",false,"One-time"
"d74e3e25-20b2-48f8-aa60-da7ab568cb49","Expense","Transport",5.64,"2024-12-08 16:25:22","Auto ride","Card",false,"One-time"
"74e0564f-2e1d-4977-9a93-b4e32bbf5d24","Expense","Groceries",69.84,"2024-12-06 17:14:08","Snacks","Bank Transfer",false,"One-time"
"6e57bcef-4611-41f2-9f1e-9cecee974ce9","Expense","Education",306.66,"2024-12-06 08:59:11","Tuition / books / supplies","Bank Transfer",false,"One-time"
"286e7770-3953-4171-97d2-33f8416ae5f6","Expense","Food",23.22,"2024-12-06 08:35:04","Groceries","Card",false,"One-time"
"7692f9e0-521f-4c92-88cf-075539df8fed","Expense","Food",8.89,"2024-12-06 07:39:53","Restaurant","Bank Transfer",false,"One-time"
"1332d004-1794-4fa5-96c3-4d6e80980784","Income","Allowance",879.64,"2024-12-05 14:31:02","Parental support","Bank Transfer",true,"Monthly"
"62e6dc8b-9526-4602-aaa4-ab2da98d15e4","Expense","Food",24.15,"2024-12-05 09:43:56","Mess meal","Bank Transfer",false,"One-time"
"27d01e30-c05d-46fd-a33f-a4190fb70962","Expense","Transport",2.78,"2024-12-03 16:41:17","Metro ride","Cash",false,"One-time"
"c8f555fc-0162-4c65-bf08-4af83b433453","Expense","Groceries",49.07,"2024-12-03 09:48:59","Mess meal","Card",false,"One-time"
"d46d9cfa-0b10-4952-91fa-9ad1976b0d4f","Expense","Transport",9.08,"2024-12-03 08:54:52","Metro ride","Cash",false,"One-time"
"3ca65b82-ab36-4513-8d25-b53d4337739d","Expense","Transport",31.35,"2024-12-02 17:16:34","Taxi ride","Cash",false,"One-time"
"34fddc56-2d62-4c19-a502-63d6d12091d8","Expense","Food",20.12,"2024-12-01 20:46:39","Mess meal","Bank Transfer",false,"One-time"
"a28d67d3-db18-458f-a59d-3c941c1b69db","Expense","Rent",568.96,"2024-12-01 12:16:34","Monthly rent","Bank Transfer",true,"Monthly"
"4d3948e8-f3c4-4623-86de-628bb3a2d3f8","Expense","Groceries",52.87,"2024-11-27 21:37:07","Restaurant","Card",false,"One-time"
"c3a2e193-7746-4074-bd48-5c0cf80a5757","Expense","Transport",7.92,"2024-11-27 07:58:40","Auto ride","Bank Transfer",false,"One-time"
"733e3d05-2a6b-4417-ad83-50f22735f1f0","Expense","Food",19.61,"2024-11-25 05:44:37","Restaurant","Cash",false,"One-time"
"f62823ca-9abc-4251-b9c0-97debe30edd9","Expense","Transport",4.0,"2024-11-24 19:12:49","Metro ride","Cash",false,"One-time"
"09181bfe-eade-4013-afba-c95e639c6c59","Expense","Transport",20.94,"2024-11-24 17:55:14","Taxi ride","Bank Transfer",false,"One-time"
"b4043917-3880-435a-9584-4980b2aa9abd","Expense","Food",9.19,"2024-11-24 17:40:13","Snacks","Bank Transfer",false,"One-time"
"97239943-86fa-4f54-9809-f41536d6166b","Expense","Food",6.95,"2024-11-22 11:45:28","Restaurant","Cash",false,"One-time"
"e4428c5a-10f4-4dd8-b8ff-183fd28e7711","Expense","Shopping",182.81,"2024-11-22 11:28:15","Books","Card",false,"One-time"
"c513cb8d-d8d2-4bea-a43f-04a6ba5304f6","Expense","Transport",4.71,"2024-11-22 02:11:11","Bus ride","Card",false,"One-time"
"7187e562-b0b9-420e-a827-2ee4ef2bdf83","Expense","Food",12.96,"2024-11-20 22:48:15","Snacks","Card",false,"One-time"
"993486a8-ed41-4ffc-b556-aa793dbeb959","Expense","Transport",5.67,"2024-11-20 01:49:59","Auto ride","Bank Transfer",false,"One-time"
"8011e24b-9530-4a5a-babf-ff5ee3bce03b","Expense","Transport",5.97,"2024-11-18 11:04:50","Auto ride","Cash",false,"One-time"
"f44d82bc-6928-4942-b6e8-572b7dcc482e","Income","Part-time",368.59,"2024-11-17 17:13:41","Freelance project","Card",false,"One-time"
"72690092-c234-4ce7-a97a-786ccd1b4f11","Expense","Transport",1.95,"2024-11-17 03:01:24","Metro ride","Cash",false,"One-time"
"1b58b9e2-1fd6-46f4-931f-6b047e491794","Expense","Transport",5.04,"2024-11-17 02:50:32","Metro ride","Bank Transfer",false,"One-time"
"523bbfac-b6d5-44a7-8994-13e89336bdc1","Expense","Food",20.14,"2024-11-15 06:45:21","Mess meal","Bank Transfer",false,"One-time"
"1d62b56b-a09c-4344-aa1a-22aebda7f873","Expense","Food",21.86,"2024-11-15 04:08:26","Snacks","Bank Transfer",false,"One-time"
"d1f1b454-effa-4db9-aaef-3e2a9b6223c4","Income","Part-time",100.07,"2024-11-14 01:35:35","Freelance project","Card",false,"One-time"
"ed5bec8c-248e-4de5-a4df-40020ad8498d","Expense","Food",15.08,"2024-11-13 21:38:38","Groceries","Card",false,"One-time"
"76ea6a8f-a8b5-449c-ad65-d5d80f795c70","Expense","Utilities",77.88,"2024-11-13 02:54:31","Electricity, water, internet","Bank Transfer",true,"Monthly"
"5ce6e4df-0e9a-456b-bb7e-acb9678d7f3f","Expense","Food",15.08,"2024-11-12 21:08:45","Snacks","Bank Transfer",false,"One-time"
"c0cd77ca-68c7-4cde-8e18-608d6eeb79a9","Expense","Entertainment",67.55,"2024-11-12 09:13:48","Concert","Card",false,"One-time"
"5998a003-0b0d-4aa6-9118-b606969f5cbc","Expense","Groceries",46.6,"2024-11-12 01:52:14","Groceries","Bank Transfer",false,"One-time"
"8f9b01f7-2c97-4156-911a-07be644db4f9","Expense","Transport",3.23,"2024-11-11 17:03:00","Auto ride","Card",false,"One-time"
"37d6010d-8fd3-4537-bd1b-9c8fb7fd9960","Expense","Food",15.95,"2024-11-11 11:53:40","Snacks","Bank Transfer",false,"One-time"
"4eb87252-8814-4cda-8896-2f524ab1618c","Expense","Transport",24.69,"2024-11-10 22:42:03","Taxi ride","Bank Transfer",false,"One-time"
"0926e74e-6fca-4aff-8b67-19765c7660e4","Expense","Food",23.6,"2024-11-09 19:12:12","Groceries","Cash",false,"One-time"
"2db898a7-f468-4c2a-a4ca-e96377cc6c29","Expense","Transport",6.46,"2024-11-09 17:16:08","Metro ride","Card",false,"One-time"
"7adb6ccc-987d-4d7d-a96d-27d428e90d1f","Expense","Transport",3.23,"2024-11-09 04:53:03","Auto ride","Bank Transfer",false,"One-time"
"36acba95-4a69-4410-8db9-736620c3fee9","Expense","Transport",9.86,"2024-11-07 08:48:50","Metro ride","Bank Transfer",false,"One-time"
"4f642241-ed0e-4530-a6a4-6e945e5c8970","Expense","Groceries",63.71,"2024-11-04 11:35:30","Snacks","Card",false,"One-time"
"e5384dd2-7c6e-4040-8877-07d7533564c7","Expense","Groceries",37.02,"2024-11-04 01:57:10","Groceries","Cash",false,"One-time"
"517f4229-57b2-43af-92df-3f8466c36a86","Income","Part-time",221.84,"2024-11-03 19:39:40","Freelance project","Card",false,"One-time"
"e0e650ef-210a-4997-8f58-4787865b4972","Expense","Entertainment",33.14,"2024-11-03 11:14:56","Concert","Cash",false,"One-time"
"cef94b7c-833a-4089-96d4-3c0d711ba388","Expense","Transport",6.74,"2024-11-02 11:52:28","Bus ride","Bank Transfer",false,"One-time"
"a873e07a-aa63-419d-968e-5983f1f5991f","Expense","Rent",572.05,"2024-11-02 02:29:28","Monthly rent","Bank Transfer",true,"Monthly"
"7bfd7faa-cc77-4a15-ae34-86966f3d7cab","Expense","Groceries",71.94,"2024-11-01 16:47:03","Groceries","Bank Transfer",false,"One-time"
"b8bf822c-6489-4202-89ab-10bb2cd9345b","Income","Allowance",851.78,"2024-11-01 15:47:41","Parental support","Bank Transfer",true,"Monthly"
"f9a42ea6-daad-42a0-a624-09e46a2aaec5","Expense","Transport",1.84,"2024-11-01 10:29:45","Metro ride","Card",false,"One-time"
"8bb7363f-cf85-400b-a88b-25dcb4ecc66b","Expense","Transport",5.12,"2024-10-28 09:23:51","Auto ride","Cash",false,"One-time"
"2ffec231-f18f-4f23-afe1-4ae4a258315b","Expense","Food",13.18,"2024-10-28 04:08:12","Groceries","Cash",false,"One-time"
"cd30c1ac-284b-4657-9e5d-c8c118d0985c","Expense","Transport",38.01,"2024-10-27 23:57:08","Taxi ride","Cash",false,"One-time"
"843fcff6-0b02-4369-bbe5-2de96c1db4de","Expense","Transport",9.57,"2024-10-27 18:42:31","Metro ride","Bank Transfer",false,"One-time"
"adee431b-1410-4a4a-a9a1-6d1d7e800e71","Expense","Transport",9.84,"2024-10-26 05:07:08","Bus ride","Cash",false,"One-time"
"96b517c6-394b-4297-91c7-9140ae221959","Expense","Transport",4.54,"2024-10-25 08:53:33","Metro ride","Card",false,"One-time"
"4546e220-66cd-4017-a6f3-8f13339c854e","Expense","Food",7.59,"2024-10-25 05:31:50","Groceries","Bank Transfer",false,"One-time"
"17882abf-23ae-4de6-9579-ca4b21065ff0","Expense","Food",11.24,"2024-10-24 07:14:44","Mess meal","Card",false,"One-time"
"223d7935-91c2-430f-b302-fbb9a5a07ae7","Expense","Transport",9.81,"2024-10-23 21:33:49","Metro ride","Bank Transfer",false,"One-time"
"03366115-8cf9-4184-96a9-9ab254734672","Expense","Food",11.02,"2024-10-23 04:13:44","Mess meal","Bank Transfer",false,"One-time"
"fd923b0b-3ebd-4c7a-8f58-6c2137feee16","Expense","Groceries",36.18,"2024-10-23 03:26:28","Snacks","Card",false,"One-time"
"148043a7-3e44-49d0-86e8-1928222f83db","Expense","Shopping",104.47,"2024-10-21 05:32:54","Stationery","Card",false,"One-time"
"bd097fa7-1b19-4591-a6c0-586bd66d9316","Expense","Food",9.19,"2024-10-21 01:00:28","Restaurant","Bank Transfer",false,"One-time"
"abae50c8-c5d3-405d-a107-289f18824368","Expense","Food",18.07,"2024-10-20 01:38:03","Mess meal","Cash",false,"One-time"
"5d596983-4314-474e-84eb-fb6f8c78f5d4","Expense","Food",21.48,"2024-10-17 18:19:10","Snacks","Card",false,"One-time"
"1c0cade5-6a1a-44ae-ae65-fee26186a084","Expense","Entertainment",67.55,"2024-10-17 16:44:44","Concert","Card",false,"One-time"
"2ef68981-7cf2-4888-b045-2f9ca61dacfa","Expense","Food",13.38,"2024-10-17 08:39:38","Mess meal","Bank Transfer",false,"One-time"
"1841593c-5ca1-4454-a1db-d1acb0166c7a","Expense","Food",23.96,"2024-10-16 11:48:12","Groceries","Cash",false,"One-time"
"a4d52794-1fd9-437e-ae47-8260fc34e7ea","Expense","Entertainment",69.52,"2024-10-16 11:42:43","Movie","Card",false,"One-time"
"05d95992-ded7-40fb-b7b8-c244f45963dc","Expense","Education",488.06,"2024-10-16 10:15:21","Tuition / books / supplies","Bank Transfer",false,"One-time"
"91e43d90-5bbb-4a42-b059-da77497a09fd","Expense","Transport",7.21,"2024-10-16 10:15:00","Bus ride","Cash",false,"One-time"
"2c3c163d-e8e2-493c-887d-fbb451c2b650","Expense","Food",13.67,"2024-10-15 23:33:38","Restaurant","Card",false,"One-time"
"d7d49d41-f610-4a75-8778-8e8d7b16a7ca","Expense","Transport",6.7,"2024-10-15 05:39:24","Auto ride","Bank Transfer",false,"One-time"
"21a99806-4ee0-40a0-ab4d-c3c851e31bf2","Expense","Transport",7.07,"2024-10-14 14:02:04","Auto ride","Cash",false,"One-time"
"8b5c88ee-2340-4c49-86cf-d92555261bfd","Expense","Groceries",30.23,"2024-10-14 12:27:30","Restaurant","Bank Transfer",false,"One-time"
"90f5a628-3cec-4ef7-8a16-077cd12f53e8","Expense","Utilities",83.42,"2024-10-13 10:23:16","Electricity, water, internet","Bank Transfer",true,"Monthly"
"8fde0627-d1c7-4807-b2a6-dac8856adb39","Expense","Food",12.5,"2024-10-12 22:41:50","Snacks","Bank Transfer",false,"One-time"
"e9548e91-29a6-4dc7-8ae9-317651decdb0","Expense","Transport",25.01,"2024-10-12 10:11:07","Taxi ride","Card",false,"One-time"
"874c776e-bdf6-491e-8e35-bf6ab7d973e3","Expense","Food",5.36,"2024-10-12 00:57:20","Mess meal","Bank Transfer",false,"One-time"
"02cc0af5-8fd5-4adc-9f84-31139c4acfd8","Expense","Food",14.75,"2024-10-11 22:11:49","Restaurant","Card",false,"One-time"
"ed318af1-60d8-4467-b27c-fb7b0e056074","Expense","Transport",8.97,"2024-10-11 11:57:28","Auto ride","Cash",false,"One-time"
"a45fa155-0f49-4815-87fd-1ea01f24e554","Expense","Transport",8.41,"2024-10-10 08:29:03","Bus ride","Cash",false,"One-time"
"e02aabe4-3915-4b6e-ab6e-3511264b4092","Expense","Transport",37.76,"2024-10-10 05:02:35","Taxi ride","Bank Transfer",false,"One-time"
"2094e23d-b564-4faf-a344-5eb88ee15840","Expense","Transport",19.97,"2024-10-10 03:50:06","Taxi ride","Cash",false,"One-time"
"0fb68181-eeae-40b8-95f8-67647ccd1fb1","Expense","Transport",35.0,"2024-10-09 12:44:54","Taxi ride","Bank Transfer",false,"One-time"
"b87760d0-2c08-4c73-822c-90e185eaa35a","Expense","Healthcare",72.43,"2024-10-08 17:41:24","Doctor visit / medicine","Cash",false,"One-time"
"895e5e0d-fde3-4ecb-9276-8f1f427e7e7d","Expense","Food",19.68,"2024-10-08 07:46:08","Restaurant","Cash",false,"One-time"
"d7fd123e-4c1e-4968-be7c-05e49d4cc5ac","Expense","Groceries",56.49,"2024-10-07 16:07:55","Groceries","Cash",false,"One-time"
"270582c0-3698-4782-a468-18a04172401c","Expense","Transport",35.06,"2024-10-04 13:58:37","Taxi ride","Bank Transfer",false,"One-time"
"e08b8f24-c7dc-4d55-8a77-5751bc1b7a53","Income","Allowance",936.64,"2024-10-04 03:30:03","Parental support","Bank Transfer",true,"Monthly"
"545a73ae-002e-4955-828c-e6cd7ec1efb1","Expense","Transport",7.14,"2024-10-04 01:00:54","Metro ride","Cash",false,"One-time"
"8f822927-227d-411d-8627-c16d5f96e0ff","Expense","Transport",6.98,"2024-10-03 23:46:06","Auto ride","Card",false,"One-time"
"30365b57-13a9-4cdd-8f6c-44b00e5a5f8d","Expense","Rent",574.86,"2024-10-02 11:14:47","Monthly rent","Bank Transfer",true,"Monthly"
"5efbb500-d9e3-4aeb-b4f2-869dc67b50ad","Expense","Transport",7.0,"2024-09-28 18:49:13","Metro ride","Bank Transfer",false,"One-time"
"3fae8fd6-e4ed-4b77-8c26-09102aea9083","Expense","Groceries",39.98,"2024-09-27 21:40:38","Mess meal","Cash",false,"One-time"
"3eb9686f-2b31-4f7e-bad0-a824262de0a2","Expense","Transport",18.39,"2024-09-26 05:04:19","Taxi ride","Bank Transfer",false,"One-time"
"b600beb8-feae-4d9a-a146-a0d5df178ad9","Expense","Transport",4.79,"2024-09-24 22:05:18","Bus ride","Cash",false,"One-time"
"a814f712-d769-4a0d-a146-307bb494825c","Expense","Transport",1.67,"2024-09-24 15:58:17","Auto ride","Card",false,"One-time"
"fd745015-6b82-49a7-8180-27e96add80eb","Expense","Transport",8.48,"2024-09-24 15:48:33","Auto ride","Bank Transfer",false,"One-time"
"5895e0a2-dd3c-42d6-800b-edb637213d1f","Expense","Groceries",57.6,"2024-09-24 02:05:24","Snacks","Bank Transfer",false,"One-time"
"76ff1a74-bdeb-4a03-9b8d-54d5de27b623","Expense","Transport",7.37,"2024-09-23 12:02:25","Auto ride","Cash",false,"One-time"
"760d5c9a-de36-4f2f-bfae-ad51abdbeb04","Expense","Groceries",78.54,"2024-09-22 11:51:34","Restaurant","Bank Transfer",false,"One-time"
"39a719a3-9498-4704-96cf-46d0494b4371","Expense","Shopping",172.18,"2024-09-22 11:32:19","Books","Cash",false,"One-time"
